what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1307627262840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627338506
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627350996
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1307627395161
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307627402693
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1307627415074
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1307627415692
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307627416600
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627419925
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627419971
error,log,,,"Unhandled event loop exception",1307627420059
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307627423316
